,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Macedonia,Northern Cyprus,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,World,Yemen,Zambia,Zimbabwe
546,,522549.0,12536.0,,,,,,321628.0,,869.0,26565335.0,96951.0,115188.0,88978.0,,5799.0,1872.0,355.0,,125506.0,,,,,41432.0,,,,1338786.0,,2265.0,13012.0,,,158173.0,,608832.0,,,,,205134.0,18941000.0,339791.0,,,,,7745.0,,143826.0,342.0,,117034.0,,70857.0,,,96141.0,80269.0,,,,,8853.0,,9072.0,5871326.0,4461843.0,,,,,684921.0,,,,3678.0,1026635.0,,,92362.0,2272.0,,10873.0,410.0,2197.0,,1866.0,,8701127.0,,60264.0,,10705.0,1734226.0,704140.0,,,,63218.0,,19578.0,573940.0,,1425453.0,,,134601.0,43836.0,,,,,,14754.0,36302.0,,,,542.0,23440.0,64875.0,3674043.0,8935.0,5520.0,,,269984.0,667.0,,5900.0,,,,784992.0,,20028.0,,,1207.0,,,,,2144.0,,2240.0,210264.0,,22897.0,,,,,2304858.0,13254.0,,112269.0,119848.0,,,,11572.0,19463.0,,19333.0,181941.0,207053.0,,353461.0,,36018.0,20800.0,699519.0,,,1235.0,175.0,,,84.0,,208927.0,,,,,,,28952.0,15108.0,,,125970.0,2586261.0,152621.0,,747589.0,117107.0,,,,83187.0,,40541.0,,,254992.0,,,,,9745.0,23220.0,1206697.0,,,,,93186.0,163681.0,316965.0,625311.0,25530132.0,52862.0,,,,,183010.0,,37970177.0,,1713.0,16841.0
547,,420050.0,6452.0,,,,,,364396.0,,160.0,33150252.0,185318.0,118350.0,85889.0,,6044.0,,,,137176.0,,,,,56709.0,,,,1394275.0,,2951.0,12304.0,,,156861.0,,434677.0,,127.0,,,182880.0,19474000.0,296456.0,,,,,10926.0,,261765.0,96.0,,112176.0,,71902.0,,,,96843.0,,,,,7382.0,,2953.0,5756656.0,4239408.0,1041.0,,,,685909.0,,,,,986639.0,,,84288.0,2378.0,,9008.0,387.0,,,2580.0,,7872984.0,,47651.0,,21266.0,5583510.0,1416319.0,,,,61064.0,,19955.0,569698.0,,1196399.0,,,117538.0,38515.0,,,,,,11808.0,10059.0,,,,546.0,17273.0,132210.0,11156495.0,8798.0,6751.0,,,269669.0,914.0,,4255.0,,,,553506.0,,,,20796.0,1386.0,,59771.0,,,1846.0,,5133.0,210420.0,,22956.0,,,,,2070740.0,14701.0,,110922.0,208274.0,,,,10047.0,19220.0,,29421.0,201028.0,260297.0,,301819.0,,32682.0,18997.0,847411.0,,,,150.0,,,,,138199.0,,,,,,,33122.0,20629.0,,,129081.0,2679672.0,126288.0,,765399.0,173520.0,,1529.0,,72991.0,,44369.0,,,299485.0,,,,,9264.0,36414.0,604046.0,,,,,90959.0,,345591.0,595378.0,25123955.0,53555.0,,,,,36787.0,,44285644.0,,1765.0,9522.0
548,,160966.0,7013.0,,,,,,402305.0,,568.0,24642454.0,154817.0,115029.0,73621.0,,5363.0,,,,114576.0,4913.0,,,,73405.0,,,,1485828.0,,383.0,11725.0,,,149491.0,,598740.0,,96.0,,,141862.0,19026000.0,279408.0,,,,,12584.0,,178327.0,84.0,,110770.0,,63139.0,,,,104847.0,,44326.0,,,7400.0,,7645.0,4985822.0,3467457.0,,,,,745994.0,,,,,850266.0,,,83457.0,1463.0,,,509.0,,,2160.0,,7524785.0,,70115.0,,12525.0,930145.0,500968.0,,,,39724.0,1306.0,11178.0,556072.0,,1135838.0,,,135427.0,30548.0,,,,,,12456.0,17385.0,,,,599.0,19671.0,7645.0,2378331.0,8618.0,7161.0,,,240386.0,314.0,,4524.0,,,,493795.0,,,,21769.0,1375.0,,49856.0,,,1429.0,,,206999.0,,20082.0,,,,,2295989.0,14776.0,,54643.0,174899.0,,,,9475.0,,,19630.0,207131.0,,,247412.0,,33493.0,,946439.0,,,,,,,,,179674.0,,,,,,,34174.0,15225.0,,,,2772562.0,127249.0,,,169957.0,,1748.0,,74377.0,,190751.0,,,345109.0,,,,,7779.0,31095.0,892530.0,,,,,94547.0,,301083.0,615842.0,25121931.0,54238.0,,,,,28879.0,,35032692.0,,2202.0,10760.0
549,,279171.0,,,,,,,471399.0,,,26218844.0,92986.0,71140.0,69718.0,,6086.0,,,,89164.0,,,,,17963.0,,,,705945.0,,3354.0,3598.0,,,132806.0,,358931.0,,,,,38000.0,12862000.0,258123.0,,,,,10683.0,31132.0,103157.0,279.0,6219.0,38532.0,,44152.0,,,43277.0,88986.0,,,,,5031.0,,5003.0,3416132.0,2338631.0,,,,48874.0,509922.0,,,,,378268.0,,,82468.0,,,,,,,,,5947717.0,81065.0,61723.0,,,8628796.0,834044.0,,,,34105.0,388.0,2858.0,527547.0,,1336257.0,,,158815.0,21260.0,,,,,,8669.0,1632.0,,,,0.0,5702.0,46719.0,10285479.0,8479.0,7439.0,,,223564.0,668.0,,3193.0,,,,,,3437.0,,,1194.0,,6811.0,,,1090.0,,,204620.0,,12712.0,,,,,957800.0,14361.0,,9897.0,105698.0,,,,136.0,,,32415.0,196973.0,,,174396.0,,15071.0,,628273.0,,,,,,,,,121685.0,,,,,155319.0,,41263.0,1630.0,,,,1827952.0,19329.0,,,86249.0,,,,47496.0,,,,,98605.0,,,,,5958.0,30271.0,375206.0,,,,,38857.0,75957.0,333598.0,353162.0,16525682.0,18148.0,,,,,24761.0,,32805597.0,,3597.0,6869.0
550,,376755.0,,,,,,,398505.0,,,18349878.0,50329.0,54758.0,52317.0,,7364.0,,,,14439.0,,,,,24082.0,,,,343879.0,,1149.0,2157.0,,,123496.0,,321549.0,,,,,4515.0,9462000.0,149121.0,,,,,6601.0,4980.0,43069.0,51.0,,29312.0,,42060.0,,,41517.0,57234.0,,,,,5520.0,,2028.0,3952632.0,3323170.0,,,,13884.0,197551.0,,,,,273777.0,,,68727.0,,,1449.0,,128912.0,,,,5815276.0,,52948.0,,,3077960.0,547337.0,,,,53596.0,329.0,20780.0,414822.0,,1268883.0,,,144549.0,4961.0,,,,,,2238.0,1621.0,,,,0.0,453.0,161998.0,5930201.0,,5962.0,,,215339.0,2563.0,,2293.0,,,,,,915.0,,,1019.0,,3790.0,,,41.0,,1223.0,129768.0,,6409.0,,,,,744488.0,,,6585.0,56738.0,,675629.0,,625.0,,,42178.0,134889.0,,,58308.0,,22957.0,28102.0,380522.0,,,,,,,,,140034.0,,,,,73771.0,,26570.0,18.0,,,6690.0,1157741.0,1218.0,,,63704.0,,,,14946.0,,,,,106851.0,,,,,7409.0,29603.0,746386.0,,,,31058.0,24363.0,29969.0,188632.0,49714.0,12730757.0,999.0,,,,,23448.0,,24638232.0,,1987.0,1623.0
551,,1037627.0,5531.0,,,,,,264199.0,,,21894320.0,135044.0,46508.0,769.0,,6848.0,,,,120693.0,,,,,44918.0,,,,1599236.0,,3722.0,7814.0,,,115068.0,,602390.0,,,,,155245.0,12918000.0,171292.0,,,,,3182.0,18208.0,40198.0,,,32690.0,,74933.0,,,134314.0,147994.0,,,,,4611.0,,10959.0,4650743.0,3822320.0,1120.0,,,,585872.0,,,,,538362.0,,,91643.0,,,10072.0,,13515.0,,,,8138632.0,,64643.0,,,3850947.0,294893.0,,,,65622.0,1207.0,20678.0,541000.0,,1442494.0,,58536.0,69734.0,4047.0,,,,,6844.0,7754.0,11396.0,,,,296.0,13062.0,148230.0,5208008.0,,5940.0,,,326699.0,5133.0,,4900.0,,,,542289.0,,6146.0,,,472.0,,70955.0,,,548.0,,7710.0,197536.0,,15749.0,,,,,1831479.0,,,27568.0,150793.0,,,,10676.0,14413.0,,40885.0,187778.0,,,124461.0,,27151.0,16455.0,202703.0,,,,,500.0,,,,239031.0,,,,,77868.0,,8826.0,7000.0,,,151950.0,3704568.0,132526.0,,584703.0,35661.0,,954.0,,71719.0,,109929.0,,,280642.0,,,,,7065.0,27329.0,921880.0,,,,,73234.0,40434.0,224776.0,393463.0,19774660.0,50854.0,,,,,12250.0,,33269530.0,,,8226.0
552,,440735.0,5982.0,,,,,,369269.0,,587.0,21839172.0,159464.0,82824.0,61922.0,,5251.0,,,,115902.0,3969.0,,,,86106.0,,,,1551130.0,,3778.0,11701.0,,,101760.0,,485666.0,,,,,130419.0,13252000.0,,,,,,13856.0,26611.0,74635.0,,7742.0,32994.0,,,,,142633.0,179141.0,,,,,8342.0,,1822.0,5551885.0,3781480.0,951.0,,,,670632.0,,,,3656.0,782183.0,,,82304.0,599.0,,12228.0,564.0,,,,,7732846.0,,59857.0,,,3078149.0,1105807.0,,,,67799.0,755.0,21036.0,538844.0,,1472018.0,,62340.0,96754.0,17204.0,,,,,14671.0,8916.0,19480.0,,,,538.0,4711.0,93167.0,5141306.0,7505.0,7178.0,,,355361.0,6674.0,,2657.0,,,,759541.0,,8928.0,,,1850.0,,54361.0,,,1996.0,,,177469.0,,20922.0,,,,,2191262.0,14729.0,,45584.0,252308.0,,,,8323.0,32005.0,,51298.0,213383.0,,,249262.0,146368.0,27629.0,16705.0,1284609.0,,,,97.0,,,,,192905.0,,,,,74608.0,,28324.0,8974.0,,,164874.0,2634747.0,130905.0,,689411.0,,,1199.0,,73424.0,,111751.0,,,269653.0,,,,,4222.0,25426.0,856035.0,,,,,93554.0,76347.0,238937.0,579313.0,19942272.0,49238.0,,,,,24896.0,,32910109.0,,,13131.0
553,,261916.0,5600.0,,,,,,504015.0,,484.0,21196249.0,149630.0,95123.0,55169.0,,7036.0,,356.0,,159526.0,4231.0,,,,80018.0,,,,1728372.0,,3838.0,12827.0,,,111047.0,,505174.0,,112.0,,,162230.0,10712000.0,,,,,,10341.0,27125.0,172066.0,386.0,10141.0,103710.0,,,,,176490.0,198061.0,31965.0,,,,6597.0,2925.0,3725.0,5663272.0,4357662.0,1083.0,,,49935.0,650449.0,,,,5062.0,1000483.0,,,81601.0,1710.0,,10476.0,631.0,,,,,8488538.0,,57274.0,,,3763117.0,1039601.0,,,,68750.0,770.0,17962.0,548847.0,,1463718.0,,64316.0,84120.0,16573.0,,,,,,10202.0,68981.0,,,,589.0,16249.0,42445.0,6922074.0,6166.0,6849.0,,,394557.0,6914.0,,4277.0,,,,702928.0,,8536.0,,13727.0,1476.0,,116074.0,,,1852.0,,,175958.0,,23154.0,,,,,2241340.0,12938.0,,86204.0,172784.0,,,,6605.0,17147.0,,57258.0,171740.0,211632.0,,341495.0,158703.0,29158.0,16955.0,743238.0,,,,134.0,,,,,172600.0,,,,,,,25002.0,13727.0,,,,3716851.0,126039.0,,690749.0,,,1388.0,,70620.0,,159457.0,11480.0,,291575.0,,,,,7224.0,27695.0,804445.0,,,,,104680.0,77427.0,258430.0,565640.0,17799355.0,51251.0,,,,,32955.0,,33252412.0,,,16190.0
554,,615503.0,5634.0,,,,,,404692.0,,475.0,28501709.0,156750.0,97744.0,53478.0,,7069.0,,315.0,,165495.0,3356.0,,,,57766.0,,,,1597138.0,,4134.0,12278.0,,,130101.0,,621922.0,,72.0,,,156727.0,11845000.0,,,,,,9877.0,,154530.0,,9165.0,95537.0,,169125.0,,,115584.0,230984.0,30198.0,,,,8103.0,,1828.0,5210273.0,4065642.0,617.0,,,46967.0,654939.0,,,,5759.0,852766.0,,,84743.0,790.0,,11685.0,,,,,,8252229.0,,63752.0,,6966.0,10920459.0,999578.0,,,,64542.0,584.0,19208.0,586109.0,,1449361.0,,,161184.0,12751.0,,,,,,8717.0,38551.0,,,,589.0,16953.0,3347.0,13120480.0,4920.0,6984.0,,,389462.0,6882.0,,3322.0,,,,654768.0,,10260.0,,8605.0,1740.0,,59919.0,,,1932.0,,,172164.0,,24613.0,,,,,2313355.0,11794.0,,78510.0,181363.0,,,,7511.0,24477.0,,17929.0,158844.0,310340.0,,265143.0,,35960.0,16311.0,509792.0,,,,190.0,,,,,197681.0,,,,,,,25476.0,17118.0,,,,2657743.0,145951.0,,688005.0,187747.0,,,,71712.0,,221084.0,,,356378.0,,,,,11114.0,30281.0,837787.0,,,,,109160.0,67438.0,271897.0,561725.0,18103890.0,29839.0,,,,,22844.0,,39479946.0,,1316.0,65258.0
555,,294990.0,5257.0,,,,,260.0,326276.0,,549.0,17144798.0,144830.0,90464.0,51510.0,,6807.0,,434.0,,148049.0,,,,,48808.0,,,,1426079.0,,690.0,11544.0,,,149665.0,,546720.0,,,,,139550.0,11237000.0,,,,,,15694.0,,114821.0,,7606.0,95692.0,,78087.0,,,95320.0,270910.0,,75956.0,,,6629.0,,467.0,4891305.0,3314201.0,,,,79779.0,738158.0,,,,5768.0,761072.0,,,87699.0,1225.0,,13755.0,,,,,,7603991.0,,70248.0,,880.0,,1160956.0,,,,36299.0,337.0,12409.0,599192.0,,1438679.0,,,166269.0,6107.0,,7230.0,,,,11343.0,15998.0,,,,605.0,14441.0,25120.0,2251555.0,5034.0,6623.0,,,349336.0,1289.0,,3748.0,,,,505198.0,,10484.0,,,1239.0,,38811.0,,,2894.0,,,175316.0,,21597.0,,,,,2179606.0,9692.0,,30533.0,166427.0,,,,8796.0,36167.0,,17941.0,163986.0,,,253739.0,,14624.0,16183.0,1055312.0,,,,186.0,,,,,134317.0,,,,,,,30379.0,12543.0,,,185851.0,2422217.0,208615.0,,,222126.0,,,,70794.0,,235919.0,,,399908.0,,,,,2863.0,32974.0,602377.0,,,,,114660.0,69453.0,268902.0,628331.0,17218677.0,25791.0,,,,,26986.0,,27099343.0,,4006.0,
556,,119905.0,4854.0,,,,,,470009.0,,1260.0,20743190.0,98665.0,51702.0,53606.0,,6388.0,,208.0,,128994.0,,,,,16308.0,,,10435.0,930103.0,,,3265.0,,,138592.0,,365386.0,,,,,43455.0,8699000.0,,,,,,,21778.0,194366.0,545.0,3247.0,37908.0,,52460.0,,,49772.0,252619.0,,,,,3274.0,,2529.0,3226554.0,2112615.0,,,,51278.0,487531.0,,,,,344405.0,,,90234.0,,,,,,,,,5218512.0,,64144.0,,,,518262.0,,,,33163.0,591.0,5229.0,569394.0,,1454974.0,,,161457.0,,,2280.0,,,,8051.0,2358.0,,,,0.0,4148.0,22593.0,9334285.0,5642.0,6248.0,,,335748.0,,,1924.0,,,,336300.0,,2103.0,,,1217.0,,8217.0,,,1939.0,,,169554.0,,15809.0,,,,,1348421.0,,,4490.0,114474.0,,,,252.0,,,617.0,267808.0,,,,,6519.0,12335.0,708725.0,1235.0,,,,,,,,189969.0,,,,,,,30975.0,1353.0,,,33425.0,2393496.0,53199.0,,,194297.0,,,,42162.0,,,,,93284.0,,,,,668.0,22286.0,334590.0,,,,,42308.0,50411.0,305209.0,397916.0,13370650.0,6052.0,,,,,29997.0,,27946040.0,,5975.0,
557,,98273.0,1394.0,,,,,,98528.0,,,14522480.0,53418.0,31070.0,38732.0,,6680.0,,107.0,,31217.0,,,,,20603.0,,,,420681.0,,,2093.0,,,139624.0,,287004.0,,,,,5119.0,8320000.0,1036209.0,,,,,,2909.0,37903.0,,,31345.0,,56688.0,,,26351.0,190272.0,,,,,4745.0,,211.0,3781348.0,3336772.0,,,,61013.0,169770.0,,,,,228590.0,,,4822.0,,,,,,,,,5876773.0,,55040.0,,,1319915.0,115961.0,,,,54362.0,592.0,4186.0,411453.0,,1265429.0,,,110660.0,,,920.0,,,,2076.0,5226.0,,,,0.0,293.0,41749.0,2981177.0,1.0,4355.0,,,297271.0,,,1005.0,,,,119461.0,,6507.0,,,493.0,,1505.0,,,137.0,,,165397.0,,7634.0,,,,,703084.0,,,3166.0,61052.0,,816548.0,,219.0,,,138.0,180458.0,179913.0,,,,6657.0,8564.0,237260.0,,,,,,,,,238827.0,,,,,,,29787.0,355.0,,,,1953641.0,2216.0,,,186305.0,,,,12894.0,,,,,100025.0,,,,,0.0,18215.0,572035.0,,,,,26356.0,18407.0,149620.0,214724.0,12220179.0,369.0,,,,,10802.0,,21119878.0,,10053.0,14277.0
558,,1600171.0,6432.0,,,,,,245269.0,,,18141288.0,146118.0,36590.0,564.0,,7848.0,,137.0,,146454.0,,,,,64724.0,,,,1304132.0,,,8410.0,,,162828.0,,504734.0,,,,,179885.0,8950000.0,269726.0,,,,,,15937.0,110622.0,,,95230.0,,,,,64086.0,281132.0,,,,,4460.0,,4123.0,4429132.0,3800335.0,676.0,,,15854.0,646660.0,,,,,470611.0,,,91928.0,,,17085.0,,,,,,8111791.0,,61761.0,,,4115145.0,126292.0,,,,64521.0,748.0,5930.0,567416.0,,1366629.0,,54085.0,72675.0,8005.0,,7097.0,,,,6502.0,23750.0,,,,583.0,11558.0,101703.0,6122940.0,6238.0,5361.0,,,433177.0,7377.0,,2274.0,,,,513599.0,,9768.0,,,213.0,,283006.0,,,980.0,,37826.0,146845.0,,17740.0,,,,,1890609.0,,,15232.0,163858.0,,,,8874.0,13336.0,,100164.0,107405.0,74005.0,,118027.0,,11460.0,12097.0,236924.0,,,,,,,,,401937.0,,,,,,,26297.0,7102.0,,,,4102154.0,126354.0,,538114.0,118942.0,,6360.0,,70468.0,,255699.0,,,338980.0,,,,,0.0,21971.0,932185.0,,,,,83177.0,34536.0,179656.0,515506.0,15990778.0,51558.0,,,,,12287.0,,30327212.0,,6472.0,40471.0
559,,565133.0,6433.0,,,,,,392093.0,,371.0,23609010.0,168921.0,75213.0,50784.0,,7660.0,,481.0,,117693.0,,,,,68602.0,,,,1500151.0,,,,,,189862.0,,415473.0,4461.0,,,,184128.0,10587000.0,,,,,,3872.0,15629.0,149573.0,,6517.0,94127.0,,,,,74456.0,352742.0,,68790.0,,,6637.0,,2321.0,5302033.0,3955826.0,359.0,,,54287.0,814545.0,,,,,765626.0,,,83796.0,629.0,,41521.0,444.0,5500.0,,,,8104869.0,,59792.0,,,6230289.0,28908.0,,,,65175.0,629.0,8298.0,571995.0,,1362614.0,,41283.0,162244.0,3297.0,,9686.0,,,,6654.0,68917.0,,,,587.0,9926.0,13461.0,9177677.0,5120.0,6409.0,,,438733.0,4805.0,,2842.0,,2591.0,,654835.0,,10673.0,,,1081.0,,260065.0,,,1976.0,,23938.0,204361.0,,22555.0,,,,,2042388.0,10168.0,,32854.0,262438.0,,,,7369.0,13906.0,,107606.0,112129.0,246017.0,,210041.0,118072.0,20368.0,14517.0,884604.0,,,,138.0,,,,,369391.0,7129.0,,,,62672.0,,19985.0,7458.0,,,144331.0,2762247.0,219571.0,201.0,596030.0,258890.0,,,,69986.0,,262522.0,,,322488.0,,,,,3700.0,28769.0,960351.0,,,,5439.0,101246.0,73831.0,217349.0,522790.0,17247242.0,44796.0,,,,,15194.0,,34543249.0,,13248.0,81772.0
560,,301485.0,7832.0,,,,,,464251.0,,465.0,25211653.0,170025.0,81985.0,41696.0,,7226.0,,448.0,,147838.0,,,,,67934.0,,,,1534716.0,,,,,,190068.0,,427189.0,,,,,162961.0,12590000.0,,,,,,5333.0,22157.0,132504.0,384.0,6534.0,95718.0,,178076.0,,,67643.0,401664.0,,69431.0,,,7129.0,,12772.0,5636356.0,3929388.0,493.0,,,53814.0,337184.0,,,,,979449.0,,48.0,76157.0,359.0,,53561.0,377.0,4334.0,,,,8295271.0,,57301.0,,,3642556.0,3087420.0,,,,61372.0,1027.0,10468.0,567740.0,,1355767.0,,46090.0,166489.0,14955.0,,11539.0,,,,5917.0,32432.0,,,,294.0,8801.0,79181.0,8449753.0,7591.0,5323.0,,,458684.0,4738.0,,3474.0,,,,718547.0,,11067.0,,,348.0,,220923.0,,,1999.0,,15407.0,156045.0,,24872.0,,,,,2017760.0,13405.0,,77910.0,194897.0,,536287.0,,,18031.0,,116682.0,149393.0,,,295306.0,115283.0,23444.0,15113.0,1063937.0,,,95.0,159.0,,,,,497707.0,,,,,,,20173.0,12795.0,,,,3669365.0,235857.0,,673737.0,336745.0,,,,62776.0,,253211.0,,,303036.0,,,,,2173.0,27759.0,963934.0,,,,,108759.0,77513.0,246035.0,526268.0,20207311.0,44242.0,,,,,67701.0,,37031516.0,,4792.0,
561,,1264497.0,8609.0,,,,,,416284.0,,547.0,23863879.0,171692.0,64718.0,41733.0,,8950.0,,365.0,,135890.0,,,,,76538.0,,,,1466204.0,,,,,,210933.0,,436762.0,,365.0,,,167452.0,11738000.0,318149.0,,,,,8125.0,,129283.0,384.0,6443.0,92757.0,,,,,66706.0,429786.0,,,,,7490.0,,13448.0,5201114.0,3993207.0,490.0,,,57651.0,848592.0,,,,,771374.0,,58.0,75190.0,,,55687.0,400.0,,,,,8272788.0,,63368.0,,5622.0,4003276.0,1298794.0,,,,59482.0,1083.0,12378.0,614795.0,,1315801.0,,70872.0,159497.0,42638.0,,11513.0,,,,4825.0,29291.0,,,,547.0,10849.0,18011.0,8120512.0,6547.0,5498.0,,,478271.0,4446.0,,2971.0,,,,637713.0,,23517.0,,10349.0,692.0,,450979.0,,,1657.0,,,154242.0,,23771.0,,,,,1903081.0,12921.0,,72587.0,195463.0,,584100.0,,,28475.0,,90493.0,200156.0,,,254347.0,120336.0,22709.0,14804.0,625945.0,,,87.0,209.0,,,,,461487.0,,,,,,,19521.0,16532.0,,,,3213652.0,267114.0,,653851.0,397100.0,,1879.0,,62032.0,,266367.0,,,289638.0,,,,,3937.0,34562.0,1366900.0,,,,,117376.0,74522.0,263574.0,536683.0,19230375.0,46711.0,,,,,38856.0,,35641686.0,,28034.0,
562,,113987.0,7934.0,,,,,,376857.0,,23.0,22271638.0,162759.0,81815.0,40774.0,,5318.0,,602.0,,138229.0,3039.0,,,,69117.0,,,,1495902.0,,,,,,220640.0,,433378.0,,,,,4833.0,11276000.0,,,,,,9126.0,,117360.0,45.0,,98069.0,,,,,68926.0,413498.0,,,,,4989.0,,20845.0,5512979.0,3045955.0,,,,,875633.0,,,,,663317.0,,,77109.0,,,57000.0,290.0,,,,,7422432.0,,68987.0,,,4352112.0,1191658.0,,,,35104.0,,6999.0,596683.0,,1321534.0,,,,,,12298.0,,,,5709.0,2029.0,,,,316.0,12512.0,24494.0,8044230.0,6255.0,5823.0,,,417280.0,699.0,,2997.0,,,,572350.0,,,,,1120.0,,,,,1715.0,,,160488.0,,21851.0,,,,,2380878.0,12788.0,,26496.0,184610.0,,562051.0,,7593.0,31873.0,,79384.0,228408.0,391272.0,,,116324.0,22610.0,15210.0,1945651.0,,,,333.0,,,,,373779.0,,,,,,,21430.0,12337.0,,,,2719864.0,320518.0,,,373381.0,,2751.0,,61268.0,,313013.0,,,307134.0,,,,,10338.0,35441.0,158675.0,,,,,111150.0,69059.0,271805.0,620730.0,17692800.0,49114.0,,,,,48273.0,,33183956.0,,17064.0,
563,,182458.0,7093.0,,,,,,422563.0,,,20011622.0,102528.0,51438.0,39986.0,,4942.0,,202.0,,102267.0,,,,,27335.0,,,,964462.0,,,,,,203094.0,,301833.0,,,,,23902.0,9804000.0,,,,,,8104.0,9180.0,78457.0,524.0,,39658.0,,124368.0,,,44848.0,309421.0,,,,,1879.0,,17926.0,3134593.0,2588873.0,,,,,579114.0,,,,,273013.0,,,80133.0,,,15661.0,,,,,,5677230.0,,63454.0,,,5235836.0,475043.0,,,,34239.0,,1624.0,538264.0,,1328116.0,,,,,,4424.0,,,,3670.0,1782.0,,,,0.0,3135.0,17926.0,7168333.0,6644.0,6367.0,,,395324.0,2865.0,,1884.0,,,,367376.0,,,,,1365.0,,,,,988.0,,153729.0,160090.0,,16533.0,,,,,1227159.0,,,1072.0,119061.0,,513292.0,,109.0,,,16632.0,308408.0,,,,115835.0,5486.0,,141998.0,,,,,,,,,332986.0,,,,,75863.0,,21114.0,2474.0,,,,2624677.0,72214.0,,,246633.0,,1587.0,,33213.0,,,,,93273.0,,,,,19071.0,42832.0,532873.0,,,,,50435.0,,292431.0,397424.0,14436081.0,6809.0,,,,,27356.0,,27299570.0,,14371.0,
564,,266660.0,2230.0,,,,,,265875.0,,,13267788.0,57329.0,28398.0,33869.0,,6318.0,,580.0,,14958.0,,,,,36449.0,,,,243840.0,,,,,,166010.0,,225860.0,,,,,2235.0,9130000.0,145688.0,,,,,4384.0,1471.0,34962.0,22.0,,33859.0,,,,,17198.0,254629.0,,,,,4334.0,,,4240424.0,2809347.0,,,,35222.0,224367.0,,,,,200669.0,,,5399.0,,,13972.0,,,,,,5623570.0,,55319.0,,,,461132.0,,,,48915.0,,11950.0,445156.0,,1192431.0,,67092.0,77737.0,2109.0,,,,,,1277.0,861.0,,,,0.0,1537.0,205350.0,1105020.0,,4805.0,,,355534.0,,,1044.0,,,,260152.0,,,,4664.0,560.0,,6772.0,,,7.0,,89402.0,152994.0,,8718.0,,,,,795687.0,,,554.0,66047.0,,,,3120.0,,,7506.0,178279.0,,,,98171.0,19961.0,,311601.0,,,,,,,,,383410.0,,,,,67854.0,,10262.0,38.0,,,,1135956.0,3565.0,,,195869.0,,1406.0,,7867.0,,,,,74834.0,,,,,9936.0,37602.0,362069.0,,,,,37173.0,,147064.0,232462.0,12838622.0,49.0,,,,,22654.0,,19772562.0,,8364.0,13808.0
